timestamp_ms,balance,equity
1704153600000,100000.0,100000.0
1706097600000,99994.64,99986.99
1706097600000,99994.64,99985.46
1706097600000,99994.64,99983.93
1706097600000,99994.64,99985.46
1706097600000,99994.64,99983.93
1706097600000,99994.64,99986.99
1706097600000,99994.64,99985.46
1706097600000,99994.64,99983.93
1706097600000,99994.64,99982.4
1706097600000,99994.64,99980.87
1706097600000,99994.64,99979.34
1706097600000,99994.64,99980.87
1706097600000,99994.64,99979.34
1706097600000,99994.64,99982.4
1706097600000,99994.64,99980.87
1706097600000,99994.64,99979.34
1706097600000,99994.64,99977.81
1706097600000,99994.64,99976.28
1706097600000,99994.64,99974.75
1706097600000,99994.64,99976.28
1706097600000,99994.64,99974.75
1706097600000,99994.64,99977.81
1706097600000,99994.64,99976.28
1706097600000,99994.64,99974.75
1706097600000,99994.64,99973.22
1706097600000,99994.64,99971.69
1706097600000,99994.64,99973.22
1706097600000,99994.64,99971.69
1706097600000,99994.64,99976.28
1706097600000,99994.64,99977.81
1706097600000,99994.64,99976.28
1706097600000,99994.64,99977.81
1706097600000,99994.64,99974.75
1706097600000,99994.64,99976.28
1706097600000,99994.64,99974.75
1706097600000,99994.64,99976.28
1706097600000,99994.64,99974.75
1706097600000,99994.64,99976.28
1706097600000,99994.64,99974.75
1706097600000,99994.64,99977.81
1706097600000,99994.64,99976.28
1706097600000,99994.64,99977.81
1706097600000,99994.64,99976.28
1706097600000,99994.64,99979.34
1706097600000,99994.64,99980.87
1706097600000,99994.64,99979.34
1706097600000,99994.64,99980.87
1706097600000,99994.64,99974.75
1706097600000,99994.64,99973.22
1706097600000,99994.64,99974.75
1706097600000,99994.64,99973.22
1706097600000,99994.64,99976.28
1706097600000,99994.64,99977.81
1706097600000,99994.64,99976.28
1706097600000,99994.64,99977.81
1706097600000,99994.64,99973.22
1706097600000,99994.64,99976.28
1706097600000,99994.64,99979.34
1706097600000,99994.64,99982.4
1706097600000,99994.64,99985.46
1706097600000,99994.64,99986.99
1706097600000,99994.64,99985.46
1706097600000,99994.64,99986.99
1706097600000,99994.64,99983.93
1706097600000,99994.64,99986.99
1706097600000,99994.64,99990.05
1706097600000,99994.64,99993.11
1706097600000,99994.64,99996.17
1706097600000,99994.64,99997.7
1706097600000,99994.64,99996.17
1706097600000,99994.64,99997.7
1706097600000,99994.64,99994.64
1706097600000,99994.64,99997.7
1706097600000,99994.64,100000.76
1706097600000,99994.64,100003.82
1706097600000,99994.64,100006.88
1706097600000,99994.64,100005.35
1706097600000,99994.64,100006.88
1706097600000,99994.64,100003.82
1706097600000,99994.64,100002.29
1706097600000,99994.64,100003.82
1706097600000,99994.64,100002.29
1706097600000,99994.64,100005.35
1706097600000,99994.64,100006.88
1706097600000,99994.64,100005.35
1706097600000,99994.64,100006.88
1706097600000,99994.64,100005.35
1706097600000,99994.64,100006.88
1706097600000,99994.64,100005.35
1706097600000,99994.64,100006.88
1706097600000,99994.64,100003.82
1706097600000,99994.64,100005.35
1706097600000,99994.64,100008.41
1706097600000,99994.64,100011.47
1706097600000,99994.64,100014.53
1706097600000,99994.64,100016.06
1706097600000,99994.64,100014.53
1706097600000,99994.64,100016.06
1706097600000,99994.64,100013.0
1706097600000,99994.64,100014.53
1706097600000,99994.64,100017.59
1706097600000,99994.64,100020.65
1706097600000,99994.64,100023.71
1706097600000,99994.64,100025.24
1706097600000,99994.64,100023.71
1706097600000,99994.64,100025.24
1706097600000,99994.64,100022.18
1706097600000,99994.64,100023.71
1706097600000,99994.64,100026.77
1706097600000,99994.64,100029.83
1706097600000,99994.64,100032.89
1706097600000,99994.64,100034.42
1706097600000,99994.64,100032.89
1706097600000,99994.64,100034.42
1706097600000,99994.64,100031.36
1706097600000,99994.64,100034.42
1706097600000,99994.64,100039.01
1706097600000,99994.64,100042.07
1706097600000,99994.64,100046.66
1706097600000,99994.64,100042.07
1706097600000,99994.64,100037.48
1706097600000,99994.64,100032.89
1706097600000,99994.64,100028.3
1706097600000,99994.64,100029.83
1706097600000,99994.64,100031.36
1706097600000,99994.64,100032.89
1706097600000,99994.64,100034.42
1706097600000,99994.64,100035.95
1706097600000,99994.64,100034.42
1706097600000,99994.64,100035.95
1706097600000,99994.64,100032.89
1706097600000,99994.64,100034.42
1706097600000,99994.64,100031.36
1706097600000,99994.64,100032.89
1706097600000,99994.64,100031.36
1706097600000,99994.64,100032.89
1706097600000,99994.64,100023.71
1706097600000,99994.64,100025.24
1706097600000,99994.64,100023.71
1706097600000,99994.64,100020.65
1706097600000,99994.64,100017.59
1706097600000,99994.64,100019.12
1706097600000,99994.64,100017.59
1706097600000,99994.64,100019.12
1706097600000,99994.64,100017.59
1706097600000,99994.64,100014.53
1706097600000,99994.64,100011.47
1706097600000,99994.64,100013.0
1706097600000,99994.64,100011.47
1706097600000,99994.64,100013.0
1706097600000,99994.64,100011.47
1706097600000,99994.64,100008.41
1706097600000,99994.64,100005.35
1706097600000,99994.64,100006.88
1706097600000,99994.64,100005.35
1706097600000,99994.64,100006.88
1706097600000,99994.64,100005.35
1706097600000,99994.64,100002.29
1706097600000,99994.64,99999.23
1706097600000,99994.64,100000.76
1706097600000,99994.64,99999.23
1706097600000,99994.64,100000.76
1706097600000,99994.64,99999.23
1706097600000,99994.64,99996.17
1706097600000,99994.64,99993.11
1706097600000,99994.64,99994.64
1706097600000,99994.64,99993.11
1706097600000,99994.64,99994.64
1706097600000,99994.64,99996.17
1706097600000,99994.64,99994.64
1706097600000,99994.64,99996.17
1706097600000,99994.64,99993.11
1706097600000,99994.64,99994.64
1706097600000,99994.64,99991.58
1706097600000,99994.64,99993.11
1706097600000,99994.64,99985.46
1706097600000,99994.64,99986.99
1706097600000,99994.64,99988.52
1706097600000,99994.64,99986.99
1706097600000,99994.64,99990.05
1706097600000,99994.64,99988.52
1706097600000,99994.64,99991.58
1706097600000,99994.64,99990.05
1706097600000,99994.64,99991.58
1706097600000,99994.64,99990.05
1706097600000,99994.64,99991.58
1706097600000,99994.64,99990.05
1706097600000,99994.64,99991.58
1706097600000,99994.64,99990.05
1706097600000,99994.64,99991.58
1706097600000,99994.64,99990.05
1706097600000,99994.64,99993.11
1706097600000,99994.64,99990.05
1706097600000,99994.64,99986.99
1706097600000,99994.64,99983.93
1706097600000,99994.64,99980.87
1706097600000,99994.64,99976.28
1706097600000,99994.64,99977.81
1706097600000,99994.64,99976.28
1706097600000,99994.64,99977.81
