timestamp_ms,balance,equity
1704153600000,100000.0,100000.0
1706288400000,99993.77,99986.17
1706288400000,99993.77,99984.0
1706288400000,99993.77,99980.74
1706288400000,99993.77,99977.48
1706288400000,99993.77,99975.31
1706288400000,99993.77,99972.05
1706288400000,99993.77,99968.79
1706288400000,99993.77,99969.88
1706288400000,99993.77,99968.79
1706288400000,99993.77,99969.88
1706288400000,99993.77,99968.79
1706288400000,99993.77,99969.88
1706288400000,99993.77,99968.79
1706288400000,99993.77,99969.87
1706288400000,99993.77,99968.79
1706288400000,99993.77,99969.87
1706288400000,99993.77,99968.79
1706288400000,99993.77,99969.87
1706288400000,99993.77,99968.79
1706288400000,99993.77,99969.87
1706288400000,99993.77,99968.79
1706288400000,99993.77,99969.87
1706288400000,99993.77,99968.79
1706288400000,99993.77,99969.87
1706288400000,99993.77,99968.79
1706288400000,99993.77,99969.88
1706288400000,99993.77,99968.79
1706288400000,99993.77,99969.87
1706288400000,99993.77,99968.79
1706288400000,99993.77,99969.87
1706288400000,99993.77,99968.79
1706288400000,99993.77,99969.87
1706288400000,99993.77,99968.79
1706288400000,99993.77,99969.87
1706288400000,99993.77,99968.79
1706288400000,99993.77,99969.87
1706288400000,99993.77,99968.79
1706288400000,99993.77,99969.87
1706288400000,99993.77,99968.79
1706288400000,99993.77,99969.87
1706288400000,99993.77,99968.79
1706288400000,99993.77,99969.87
1706288400000,99993.77,99968.79
1706288400000,99993.77,99969.87
1706288400000,99993.77,99968.79
1706288400000,99993.77,99969.87
1706288400000,99993.77,99968.79
1706288400000,99993.77,99970.96
1706288400000,99993.77,99967.7
1706288400000,99993.77,99968.78
1706288400000,99993.77,99967.7
1706288400000,99993.77,99968.78
1706288400000,99993.77,99967.7
1706288400000,99993.77,99968.78
1706288400000,99993.77,99967.7
1706288400000,99993.77,99968.78
1706288400000,99993.77,99967.7
1706288400000,99993.77,99968.78
1706288400000,99993.77,99967.7
1706288400000,99993.77,99968.78
1706288400000,99993.77,99967.7
1706288400000,99993.77,99968.78
1706288400000,99993.77,99967.7
1706288400000,99993.77,99968.78
1706288400000,99993.77,99967.7
1706288400000,99993.77,99968.78
1706288400000,99993.77,99967.7
1706288400000,99993.77,99968.78
1706288400000,99993.77,99967.7
1706288400000,99993.77,99968.78
1706288400000,99993.77,99966.61
1706288400000,99993.77,99964.44
1706288400000,99993.77,99962.26
1706288400000,99993.77,99960.09
1706288400000,99993.77,99957.92
1706288400000,99993.77,99955.74
1706288400000,99993.77,99953.57
1706288400000,99993.77,99954.66
1706288400000,99993.77,99953.57
1706288400000,99993.77,99954.66
1706288400000,99993.77,99953.57
1706288400000,99993.77,99954.66
1706288400000,99993.77,99953.57
1706288400000,99993.77,99954.66
1706288400000,99993.77,99952.48
1706288400000,99993.77,99950.31
1706288400000,99993.77,99948.14
1706288400000,99993.77,99945.96
1706288400000,99993.77,99943.79
1706288400000,99993.77,99941.62
1706288400000,99993.77,99939.44
1706288400000,99993.77,99940.53
1706288400000,99993.77,99939.44
1706288400000,99993.77,99940.53
1706288400000,99993.77,99939.44
1706288400000,99993.77,99940.53
1706288400000,99993.77,99939.44
1706288400000,99993.77,99940.53
1706288400000,99993.77,99938.36
1706288400000,99993.77,99936.18
1706288400000,99993.77,99934.01
1706288400000,99993.77,99931.83
1706288400000,99993.77,99929.66
1706288400000,99993.77,99927.49
1706288400000,99993.77,99925.31
1706288400000,99993.77,99926.4
1706288400000,99993.77,99927.49
1706288400000,99993.77,99928.58
1706288400000,99993.77,99930.75
1706288400000,99993.77,99931.84
1706288400000,99993.77,99932.93
1706288400000,99993.77,99935.1
1706288400000,99993.77,99934.01
1706288400000,99993.77,99935.1
1706288400000,99993.77,99934.01
1706288400000,99993.77,99935.1
1706288400000,99993.77,99932.93
1706288400000,99993.77,99934.01
1706288400000,99993.77,99931.84
1706288400000,99993.77,99930.75
1706288400000,99993.77,99931.84
1706288400000,99993.77,99930.75
1706288400000,99993.77,99931.84
1706288400000,99993.77,99930.75
1706288400000,99993.77,99932.93
1706288400000,99993.77,99931.84
1706288400000,99993.77,99932.92
1706288400000,99993.77,99931.84
1706288400000,99993.77,99934.01
1706288400000,99993.77,99932.93
1706288400000,99993.77,99934.01
1706288400000,99993.77,99932.92
1706288400000,99993.77,99938.36
1706288400000,99993.77,99936.19
1706288400000,99993.77,99937.27
1706288400000,99993.77,99936.19
1706288400000,99993.77,99937.27
1706288400000,99993.77,99936.19
1706288400000,99993.77,99937.28
1706288400000,99993.77,99936.19
1706288400000,99993.77,99937.28
1706288400000,99993.77,99936.19
1706288400000,99993.77,99937.28
1706288400000,99993.77,99934.02
1706288400000,99993.77,99935.11
1706288400000,99993.77,99934.02
1706288400000,99993.77,99935.11
1706288400000,99993.77,99934.02
1706288400000,99993.77,99935.11
1706288400000,99993.77,99934.02
1706288400000,99993.77,99935.11
1706288400000,99993.77,99934.02
1706288400000,99993.77,99935.11
1706288400000,99993.77,99936.2
1706288400000,99993.77,99935.11
1706288400000,99993.77,99936.19
1706288400000,99993.77,99935.11
1706288400000,99993.77,99936.2
1706288400000,99993.77,99935.11
1706288400000,99993.77,99936.2
1706288400000,99993.77,99935.11
1706288400000,99993.77,99936.2
1706288400000,99993.77,99934.03
1706288400000,99993.77,99935.12
1706288400000,99993.77,99937.29
1706288400000,99993.77,99939.46
1706288400000,99993.77,99941.64
1706288400000,99993.77,99943.81
1706288400000,99993.77,99944.89
1706288400000,99993.77,99947.07
1706288400000,99993.77,99949.24
1706288400000,99993.77,99951.41
1706288400000,99993.77,99953.58
1706288400000,99993.77,99954.67
1706288400000,99993.77,99953.58
1706288400000,99993.77,99954.67
1706288400000,99993.77,99953.58
1706288400000,99993.77,99954.67
